date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:27	36877/36877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-d1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-d1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-service-details.html)
20:58:27	29804/29804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-d2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-d2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-service-details.html)
20:58:28	99617/99617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/project-details.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/project-details.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-project-details.html)
20:58:28	21574/21574	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:28	73424/73424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/news-details.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/news-details.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:28	29762/29762	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/thumb-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/thumb-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:28	173338/173338	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-details.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-details.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-service-details.html)
20:58:29	72228/72228	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/blog2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/blog2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:29	70375/70375	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/blog2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/blog2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:29	61317/61317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/blog2-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/blog2-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/blog-details.html)
20:58:30	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:32%20GMT	https://html.kodesolution.com/2025/digiplus-html/css/owl.video.play.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/css/owl.video.play.png	(from https://html.kodesolution.com/2025/digiplus-html/css/owl.css)
20:58:30	7006/7006	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_444444_256x240.png	(from https://html.kodesolution.com/2025/digiplus-html/css/jquery-ui.css)
20:58:30	7001/7001	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_555555_256x240.png	(from https://html.kodesolution.com/2025/digiplus-html/css/jquery-ui.css)
20:58:31	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_777620_256x240.png	(from https://html.kodesolution.com/2025/digiplus-html/css/jquery-ui.css)
20:58:31	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:34%20GMT	https://html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/css/images/ui-icons_cc0000_256x240.png	(from https://html.kodesolution.com/2025/digiplus-html/css/jquery-ui.css)
20:58:32	118684/118684	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-brands-400.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:32	25472/25472	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-regular-400.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:32	210792/210792	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-brands-400.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:32	68064/68064	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-regular-400.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:33	4796/4796	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-v4compatibility.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:33	158220/158220	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-solid-900.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:33	10836/10836	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-v4compatibility.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:33	426112/426112	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/webfonts/fa-solid-900.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome-free.css)
20:58:34	104804/104804	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:34	104496/104496	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:34	173980/173980	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-brands-400.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:35	353788/353788	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:36	375628/375628	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:36	890636/890636	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-duotone-900.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:37	356840/356840	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:38	834624/834624	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:38	315700/315700	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:39	329884/329884	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:40	340136/340136	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-light-300.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:40	270360/270360	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:40	279576/279576	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:40	741508/741508	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-regular-400.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:43	393940/393940	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.woff	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:43	372948/372948	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:43	923132/923132	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-thin-100.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
20:58:43	10972/10972	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus.woff2?f6dceacabcb712a87e4f7d19c99ac33d	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus6ebc.woff2	(from https://html.kodesolution.com/2025/digiplus-html/css/flaticon-digiplus.css)
20:58:43	12944/12944	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus.woff?f6dceacabcb712a87e4f7d19c99ac33d	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus6ebc.woff	(from https://html.kodesolution.com/2025/digiplus-html/css/flaticon-digiplus.css)
20:58:44	22160/22160	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus.eot?f6dceacabcb712a87e4f7d19c99ac33d	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus6ebc.eot	(from https://html.kodesolution.com/2025/digiplus-html/css/flaticon-digiplus.css)
20:58:44	21956/21956	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus.ttf?f6dceacabcb712a87e4f7d19c99ac33d	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus6ebc.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/flaticon-digiplus.css)
20:58:45	240940/240940	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus.svg?f6dceacabcb712a87e4f7d19c99ac33d	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/flaticon_digiplus6ebc.svg	(from https://html.kodesolution.com/2025/digiplus-html/css/flaticon-digiplus.css)
20:58:55	648356/648356	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/fonts/fa-solid-900.ttf	(from https://html.kodesolution.com/2025/digiplus-html/css/fontawesome.css)
